GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2013 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2013 inflation-adjusted dollars)
8600000US61075,61075,ZCTA5 61075,55488,3814
8600000US61077,61077,ZCTA5 61077,62838,48073
8600000US61078,61078,ZCTA5 61078,54097,10126
8600000US61079,61079,ZCTA5 61079,40625,11785
8600000US61080,61080,ZCTA5 61080,55172,5303
8600000US61081,61081,ZCTA5 61081,46846,2515
8600000US61084,61084,ZCTA5 61084,77308,10740
8600000US61085,61085,ZCTA5 61085,40199,5564
8600000US61087,61087,ZCTA5 61087,45809,8245
8600000US61088,61088,ZCTA5 61088,73426,6900
8600000US61089,61089,ZCTA5 61089,57037,11426
8600000US61091,61091,ZCTA5 61091,67644,46959
8600000US61101,61101,ZCTA5 61101,30103,2692
8600000US61102,61102,ZCTA5 61102,32441,2406
8600000US61103,61103,ZCTA5 61103,35869,2576
8600000US61104,61104,ZCTA5 61104,23088,3069
8600000US61107,61107,ZCTA5 61107,57140,2565
8600000US61108,61108,ZCTA5 61108,46718,2602
8600000US61109,61109,ZCTA5 61109,41887,2314
8600000US61111,61111,ZCTA5 61111,50360,2746
8600000US61112,61112,ZCTA5 61112,24200,29958
8600000US61114,61114,ZCTA5 61114,66303,5508
8600000US61115,61115,ZCTA5 61115,53094,3807
8600000US61201,61201,ZCTA5 61201,41547,1714
8600000US61230,61230,ZCTA5 61230,55847,4746
8600000US61231,61231,ZCTA5 61231,44306,4130
8600000US61232,61232,ZCTA5 61232,72604,11641
8600000US61234,61234,ZCTA5 61234,58429,4801
8600000US61235,61235,ZCTA5 61235,45441,8661
8600000US61236,61236,ZCTA5 61236,31667,29419
8600000US61238,61238,ZCTA5 61238,56520,7344
8600000US61239,61239,ZCTA5 61239,28934,2754
8600000US61240,61240,ZCTA5 61240,71894,7662
8600000US61241,61241,ZCTA5 61241,55017,8503
8600000US61242,61242,ZCTA5 61242,64625,8198
8600000US61243,61243,ZCTA5 61243,52500,33935
8600000US61244,61244,ZCTA5 61244,43741,2794
8600000US61250,61250,ZCTA5 61250,57875,5668
8600000US61251,61251,ZCTA5 61251,58125,8526
8600000US61252,61252,ZCTA5 61252,53586,4829
8600000US61254,61254,ZCTA5 61254,69280,5710
8600000US61256,61256,ZCTA5 61256,66734,5830
8600000US61257,61257,ZCTA5 61257,49643,14149
8600000US61258,61258,ZCTA5 61258,46705,11355
8600000US61259,61259,ZCTA5 61259,64489,13707
8600000US61260,61260,ZCTA5 61260,62025,5828
8600000US61261,61261,ZCTA5 61261,54250,3539
8600000US61262,61262,ZCTA5 61262,70313,5452
8600000US61263,61263,ZCTA5 61263,54732,12699
8600000US61264,61264,ZCTA5 61264,48977,2674
8600000US61265,61265,ZCTA5 61265,50092,2666
8600000US61270,61270,ZCTA5 61270,54206,3255
8600000US61272,61272,ZCTA5 61272,51750,9803
8600000US61273,61273,ZCTA5 61273,68190,5482
8600000US61274,61274,ZCTA5 61274,85417,21591
8600000US61275,61275,ZCTA5 61275,80488,10606
8600000US61276,61276,ZCTA5 61276,33229,27180
